sdss_dr7objid,sdss_dr8objid,RA,DEC,z,z_phot,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,probPSF,sdss_u_mag,sdss_u_err,sdss_g_mag,sdss_g_err,sdss_r_mag,sdss_r_err,sdss_i_mag,sdss_i_err,sdss_z_mag,sdss_z_err
587742060511429005,1237667781736333736,126.8122,11.60294,0.09808303,0.094254,7.563022,6.929573,6.989478,6.577426,6.401694,7.47343,7.598971,6.917587,7.072449,6.30307,0,21.26172,0.09402674,19.45208,0.01227206,18.49296,0.006951823,18.06561,0.008036011,17.6663,0.01635236
587742062134689881,1237667783359594684,155.5616,20.33333,0.06640415,0.090058,4.645507,4.514352,4.518807,4.488908,4.040258,5.553357,5.552435,5.758979,5.697693,5.466371,0,19.44744,0.02413299,18.18391,0.004606623,17.66079,0.004312526,17.3381,0.004548658,17.11858,0.008078201
587742062136262847,1237667783361167620,159.3546,20.97537,0.1060832,0.104506,3.959904,4.057234,3.802236,3.51146,3.677789,5.55727,4.641494,4.758056,4.374192,4.616356,0,20.58401,0.04717829,19.18321,0.009271435,18.3755,0.006581221,17.88197,0.006330913,17.60351,0.01168619
587742060511822129,1237667781736726793,127.6826,11.88473,0.2095776,0.198173,5.05777,5.40064,5.262063,5.265964,5.26889,4.271721,5.470831,4.859852,5.445024,4.929628,0,21.31524,0.07930709,20.1053,0.01704214,19.12726,0.01142749,18.70276,0.01132363,18.44157,0.02879545
587742062139867336,1237667783364772064,168.1478,22.05696,0.1355286,0.125354,2.970416,5.682596,5.511182,5.061745,22.15378,8.302071,6.177219,5.924443,5.955121,5.558649,0,21.78148,0.1348706,19.69206,0.01515506,18.58522,0.008485794,18.05714,0.009309795,17.66967,0.01549754
587742062142816398,1237667783367721104,175.3885,22.76795,0.1542579,0.152921,6.744591,4.985392,4.777239,4.491431,4.334892,7.092654,4.816262,4.904305,4.905914,4.836837,0,21.18785,0.08350871,19.69134,0.01286914,18.71887,0.00815799,18.24622,0.008004296,17.91889,0.01486636
587742062143275094,1237667783368179802,176.433,22.84806,0.1794764,0.153828,43.76272,4.999712,5.373903,5.063068,4.348034,9.126693,7.204468,7.130746,7.02842,7.263538,0,21.54677,0.08858919,20.02934,0.01411901,18.92519,0.009488584,18.47618,0.009564453,18.14,0.02056157
587742062145503335,1237667783370408022,182.0087,23.07518,0.07362318,0.095437,4.870615,5.270984,4.679524,4.192727,3.487419,8.466444,6.769204,6.519968,6.261986,5.83467,0,21.08192,0.07968181,19.37515,0.01014229,18.38402,0.006928683,17.87719,0.006551925,17.47538,0.01120022
587742190990852230,1237667912215756941,214.609,22.523,0.07349773,0.052677,6.21775,4.161561,3.929993,3.739269,3.490363,5.957325,4.576649,4.422122,4.217227,4.238719,0,20.74862,0.06266487,18.96482,0.007179345,18.09567,0.006216864,17.63901,0.007528648,17.29964,0.01281391
587742060512739559,1237667781737644438,129.6763,12.40428,0.1701362,0.17684,5.267157,5.08622,5.250733,4.802309,4.354054,2.451033,5.322378,5.45188,5.524469,3.330199,0,21.82193,0.1441602,20.37479,0.02074818,19.30281,0.01287037,18.80485,0.01194687,18.51394,0.02989403
587742060514115958,1237667781739020659,132.8414,13.45059,0.09312116,0.095483,11.14318,12.85239,12.06172,10.33599,7.5052,4.637676,11.52855,10.60293,10.41927,9.989625,0,21.03748,0.07580449,19.34693,0.009092881,18.46127,0.006044393,17.95823,0.005378136,17.65161,0.01507034
587742062149894272,1237667783374798953,192.8496,22.78337,0.08567294,0.096924,7.090202,6.518915,6.730522,6.478755,6.344477,8.848557,6.844463,6.730337,6.75339,6.523585,0,20.93562,0.07051599,19.37237,0.01038673,18.47712,0.006988553,18.04968,0.006039233,17.77048,0.01564052
587742060514836687,1237667781739741379,134.3586,14.03032,0.1335222,0.150574,3.880103,5.545584,5.197911,5.227209,4.424335,4.073851,6.355043,5.867031,6.292683,5.594315,0,21.09283,0.07840876,19.75993,0.01335395,18.8588,0.007577634,18.39562,0.008776428,18.07311,0.02038552
587742060517523706,1237667781742428423,140.4784,15.65213,0.07691065,0.073617,9.472425,6.699812,4.529646,3.817226,3.681265,7.150579,6.662316,6.316019,5.920703,6.286197,0,21.12807,0.08087491,19.17769,0.009242363,18.21086,0.004988892,17.77598,0.005759087,17.4179,0.01241012
587742060518113467,1237667781743018165,141.916,16.01985,0.1844802,0.151548,3.092932,4.434386,4.336835,4.322934,3.687252,7.566189,6.089146,5.550796,5.575169,4.660987,0,21.13793,0.08133599,19.59905,0.0121178,18.65554,0.008150946,18.23064,0.007781675,17.91085,0.01787516
587742060519948396,1237667781744852999,146.0044,17.08855,0.04866809,0.079646,5.691959,6.364559,6.083127,5.718113,4.914445,5.01557,7.438134,7.23709,7.30807,6.373239,0,20.56937,0.05280276,18.69257,0.0062255,17.7979,0.004279919,17.29452,0.004295065,16.88962,0.007637766
587742062151270531,1237667783376175227,196.3357,22.61986,0.08867928,0.088398,6.583171,4.345413,4.062681,3.859002,3.822262,6.658416,5.910864,5.658486,5.77563,5.445857,0,21.02702,0.1056776,19.3193,0.0100274,18.40963,0.006708859,18.00638,0.006924049,17.68796,0.01489056
587742062151663741,1237667783376568456,197.3,22.56899,0.09508284,0.083628,7.158281,6.211395,5.899772,5.530018,5.091247,7.695157,5.997107,5.913456,5.74788,5.729441,0,20.97231,0.07438769,19.41309,0.01017528,18.59206,0.00756097,18.20364,0.007924205,17.91284,0.01761932
587742060526764163,1237667781751668861,162.1584,20.20321,0.09302269,0.093601,5.471621,5.215353,5.081238,5.088988,5.102254,5.434672,5.467829,5.475278,5.430118,5.116939,0,20.9368,0.06895282,19.18535,0.009210438,18.24917,0.005418305,17.82278,0.005892057,17.47404,0.01061325
587742062157693051,1237667783382597749,211.8774,20.7726,0.1202874,0.163059,3.781154,4.729135,5.012107,4.533241,4.439041,7.179059,6.638917,6.802417,6.64242,6.587158,0,20.28432,0.04517655,18.76541,0.007150496,17.84387,0.004774566,17.33575,0.004559971,16.98794,0.00926116
587742062159200440,1237667783384105141,215.5717,20.10705,0.1089225,0.096315,8.606729,4.391263,4.199187,4.136442,4.006965,6.13307,4.927721,4.813406,4.868757,4.565467,0,21.20933,0.0880646,19.69462,0.01186348,18.89454,0.00937593,18.46705,0.009827686,18.16763,0.02252741
587742060527157457,1237667781752061956,163.0755,20.19009,0.2438281,0.157139,4.764658,6.318162,6.496257,6.286212,5.939572,3.043251,5.056021,5.846291,6.144738,4.343229,0,22.45194,0.2597995,20.99409,0.03662215,19.8692,0.02144827,19.37165,0.02564575,18.99779,0.04522084
587742060533645410,1237667781758550110,178.9308,21.69497,0.09679393,0.136688,4.339884,3.050982,3.252485,3.352552,3.165959,4.446206,3.777778,3.812658,3.913486,3.111176,0,20.9811,0.07344633,19.43633,0.01084937,18.71764,0.00841481,18.23264,0.007713527,18.05023,0.01922375
587742062162280637,1237667783387185223,222.8372,18.67473,0.04419849,0.141981,4.124903,17.79036,21.25053,3.121664,4.118124,-9999,38.82441,37.98672,3.023115,0.4629027,0,20.91287,0.08740719,19.19707,0.03414216,18.35313,0.03598134,17.92321,0.0108389,17.63593,0.04012805
587742060538101869,1237667781763006557,189.8742,21.7194,0.06354196,0.093657,6.583377,6.215113,5.906847,5.503605,5.61982,9.112918,8.457058,7.811296,7.731807,7.535433,0,20.02738,0.03669041,18.44855,0.005495582,17.76915,0.004708073,17.2453,0.003494111,17.10227,0.009807115
587742062163263761,1237667783388168457,225.1542,18.20785,0.1551607,0.168047,43.77333,3.967089,4.12932,3.876021,3.804116,6.722803,4.585815,5.168873,4.904948,5.082919,0,21.56639,0.1229906,19.90804,0.01463607,18.89351,0.009362518,18.38047,0.009262652,18.05787,0.02152373
587742060541050993,1237667781765955698,197.2101,21.31482,0.08762863,0.096184,4.363538,5.303905,4.707676,4.193027,3.6527,2.169781,6.647059,6.308676,6.287889,5.206447,0,21.83027,0.1612924,19.8778,0.01398383,18.86176,0.008147806,18.31253,0.008229144,17.83918,0.01705326
587742062167916870,1237667783392821586,235.8619,15.18619,0.1159707,0.126202,18.01871,5.936647,6.02708,5.753402,5.548317,8.148409,5.635605,5.436167,5.15701,4.720158,0,21.86233,0.1581706,20.27973,0.0196259,19.39759,0.01412182,18.9783,0.01555172,18.69143,0.03264664
587742062659895567,1237667783884800257,128.3764,13.87353,0.09323192,0.110371,18.01525,7.50015,6.809371,6.589741,5.729953,6.252876,7.28294,6.756169,6.999298,6.426549,0,21.03598,0.08348212,19.36862,0.01003714,18.42573,0.006916746,17.93883,0.005650093,17.61457,0.01513668
587742062662844553,1237667783887749256,135.0779,15.93733,0.05006193,0.049963,9.0757,7.510919,7.503329,7.463212,7.775172,8.922468,8.503432,8.58536,8.80906,8.363712,0,20.66095,0.0619142,18.82097,0.00801714,17.96887,0.008298569,17.57543,0.009153063,17.27176,0.01008845
587742062672150672,1237667783897055338,156.8134,21.04553,0.1159086,0.105365,3.648327,4.2723,4.05127,3.809404,3.552771,3.667753,5.30702,5.321903,5.314406,5.07518,0,21.29357,0.08260054,19.28937,0.009632273,18.32178,0.005426938,17.92147,0.006439714,17.56802,0.01385842
587742060541771851,1237667781766676549,198.8548,21.25119,0.1344344,0.145004,6.923275,5.440249,5.495392,5.572681,4.944399,7.663534,5.124628,5.460816,6.039182,5.124282,0,21.45387,0.09893335,19.87657,0.01685551,19.03246,0.01446533,18.53917,0.01634713,18.20545,0.02871909
587742060542361712,1237667781767266372,200.3086,21.0655,0.08903301,0.086734,3.001081,2.766888,2.662019,2.63717,2.540978,2.618373,2.902297,2.9152,2.990486,2.608045,0,20.62209,0.05838435,19.24436,0.009511791,18.53079,0.007398009,18.15147,0.007281305,17.90922,0.01769175
587742060543672466,1237667781768577137,203.5038,20.61132,0.1062059,0.126418,2.96706,2.999145,2.970889,2.884134,3.020785,3.953782,3.230366,3.260389,3.308291,3.266701,0,20.92699,0.07464367,19.17107,0.009110825,18.2336,0.006152779,17.78205,0.004714864,17.48857,0.01304159
587742060543934661,1237667781768839356,204.1598,20.54247,0.07263856,0.077916,10.02999,3.947569,3.7025,3.434575,3.118191,5.97143,4.50203,4.484601,4.3651,4.021994,0,20.44598,0.04939341,18.77578,0.03512195,17.88498,0.02565863,17.40745,0.02951093,17.04959,0.02799553
587742060545835127,1237667781770739866,208.7628,20.03465,0.07980844,0.064191,4.797533,5.678714,5.16633,5.011187,4.755742,7.94945,5.980993,5.929156,5.764925,6.304599,0,20.97219,0.07469561,19.13814,0.01058238,18.15884,0.006073928,17.65036,0.005823055,17.21634,0.01108804
587742062674051230,1237667783898955899,161.3574,21.83512,0.05272822,0.069813,4.49935,5.15903,4.759989,4.560035,4.54163,3.949106,5.125259,4.939852,4.868131,5.069417,0,20.33219,0.04806085,18.7265,0.006755664,17.92639,0.004362696,17.50703,0.004937239,17.23366,0.01118983
587742060550750497,1237667781775655227,220.4474,17.92624,0.1855737,0.343305,2.239157,2.466625,2.728323,2.74988,3.606598,2.167766,3.90075,3.729317,3.718351,3.826086,0,20.83624,0.06976403,19.70354,0.01262719,18.56907,0.00767707,18.33174,0.008580027,18.13586,0.02293849
587742060552519718,1237667781777424410,224.5113,17.05547,0.1099666,0.092975,10.16548,10.06487,9.744771,9.360465,8.398934,8.317093,9.436032,9.526409,9.833818,8.143185,0,20.849,0.0708421,19.01675,0.008262198,18.02286,0.004717348,17.59487,0.005269677,17.24891,0.009582968
587742060554354898,1237667781779259600,228.7104,15.96668,0.2130374,0.200275,3.057289,4.883828,3.929003,3.092932,4.986898,3.333087,5.582161,5.896102,5.392833,5.447017,0,20.92778,0.07492257,19.60414,0.01179374,18.63043,0.008099666,18.12723,0.007624368,17.87385,0.01953551
588023669170634959,1237667915418828840,181.3573,19.77175,0.1001953,0.08407,4.223194,3.351449,3.239636,3.164954,3.249816,4.854447,3.997903,4.062429,4.076027,4.07259,0,20.379,0.0515595,18.7519,0.005711214,17.95201,0.005110199,17.53388,0.003782249,17.25185,0.01150292
588023669170831557,1237667915419025602,181.8424,19.85225,0.07578372,0.081335,4.671769,3.890541,3.73453,3.34388,3.389727,5.389268,4.60956,4.448364,4.195492,4.091848,0,20.78416,0.07142203,19.06117,0.007553679,18.24043,0.007444115,17.76686,0.00915887,17.52809,0.01431071
588023669173977285,1237667915422171269,189.4388,19.94131,0.1071871,0.088292,2.270839,2.881381,2.706186,2.620585,2.371867,2.341396,3.184931,3.041039,3.056154,3.103565,0,21.22789,0.09719142,19.38983,0.01056924,18.43624,0.0100938,18.01028,0.02024934,17.65312,0.01808418
587742062679949472,1237667783904854169,175.9488,23.10723,0.1324846,0.131941,5.164317,3.564093,3.43492,3.245386,3.16012,5.250776,4.148535,3.889796,3.719942,3.412594,0,21.45894,0.1080288,19.74186,0.01091973,18.71389,0.008291589,18.25109,0.00812049,17.91595,0.01837529
587742062682243157,1237667783907147857,181.6429,23.4425,0.07662941,0.071715,7.157601,13.2078,12.12009,12.52906,10.94219,6.886499,14.39018,14.01998,13.77378,11.15124,0,21.41974,0.1168932,19.70247,0.0126792,18.84305,0.009040432,18.41901,0.008286097,18.13852,0.01940524
587742062683357251,1237667783908261946,184.3617,23.5292,0.1168403,0.112658,43.77049,3.620671,4.011053,3.73349,3.48859,6.234659,5.324612,5.155138,5.25268,4.591267,0,21.04789,0.08602613,19.46883,0.01068957,18.61205,0.007629286,18.15874,0.007383449,17.82595,0.01658035
587742062685192279,1237667783910096972,188.9497,23.41945,0.05827706,0.071679,27.92613,5.478592,5.778073,5.528636,5.013774,5.90958,7.169785,7.085276,6.765043,6.794374,0,20.11157,0.04252924,18.45369,0.005766338,17.67227,0.004320383,17.20963,0.004115076,16.82413,0.007625596
587742062687354956,1237667783912259662,194.3665,23.13881,0.2069082,0.188533,27.91839,4.459484,4.30389,4.088998,4.143771,4.410959,5.249457,5.084188,4.874457,4.402814,0,21.88041,0.1727023,19.89076,0.0141002,18.65546,0.007843707,18.09808,0.007164581,17.82879,0.01713489
587742062691680408,1237667783916585167,204.9794,22.22217,0.06940282,0.064983,7.363482,6.213952,6.079734,5.742288,18.50193,8.236818,6.783724,6.64784,6.468097,6.443643,0,20.66203,0.0661234,18.84088,0.007206972,17.98543,0.005249811,17.55552,0.004273008,17.28025,0.01178822
588023669702787151,1237667915950981210,169.7698,19.76676,0.1024885,0.092106,4.340977,5.096678,4.978086,4.821268,4.955728,4.306151,6.066511,6.49939,6.520324,5.06592,0,21.1181,0.1180615,19.48342,0.01113954,18.58218,0.007696277,18.1192,0.00688141,17.7915,0.01839122
588023669702918257,1237667915951112291,170.1588,19.66207,0.05592351,0.056169,3.577121,3.515881,3.369502,3.290481,3.448093,3.183157,4.016679,4.030301,3.900524,3.796606,0,20.97488,0.08867393,19.18651,0.009593323,18.36948,0.007010766,17.98742,0.006729078,17.67884,0.01684941
587742062695350453,1237667783920255150,213.9167,20.91532,0.1122832,0.130715,6.472442,6.914278,6.564768,6.218442,6.321899,6.461022,7.225422,6.572309,6.594888,6.796042,0,20.46655,0.05129709,19.36344,0.009968232,18.56413,0.007476319,18.08267,0.007275241,17.89586,0.0164159
587742062696005721,1237667783920910426,215.4204,20.56633,0.1362931,0.123294,2.970023,6.097822,6.086357,5.749956,5.681112,9.718046,6.127275,6.243471,5.752964,6.335574,0,21.27846,0.1092331,19.513,0.01085736,18.55516,0.006499162,18.06119,0.007137808,17.74102,0.01671829
588023669707178124,1237667915955372186,180.5077,20.26506,0.0225675,0.056284,14.07825,6.908998,6.359623,5.839014,5.300077,10.13223,8.68047,8.242243,8.131654,7.219049,0,20.41187,0.05544993,18.77611,0.006873415,17.93025,0.004346637,17.48393,0.00459426,17.05871,0.01076153
588023669709406398,1237667915957600439,185.8963,20.25478,0.1299061,0.155186,4.376117,3.536375,2.92554,2.602413,2.648862,4.037642,4.016603,3.79131,3.66221,3.685265,0,21.19011,0.1005464,19.70382,0.01216502,18.73733,0.008335309,18.21689,0.007201001,17.86096,0.01912314
588023669709406398,1237667915957600439,185.8963,20.25478,0.1299173,0.155186,4.376117,3.536375,2.92554,2.602413,2.648862,4.037642,4.016603,3.79131,3.66221,3.685265,0,21.19011,0.1005464,19.70382,0.01216502,18.73733,0.008335309,18.21689,0.007201001,17.86096,0.01912314
588023669710520491,1237667915958714544,188.6453,20.33517,0.06425641,0.061929,4.14485,5.173872,5.114668,5.061953,4.840598,4.620318,5.228634,5.434218,5.299955,4.761312,0,20.92241,0.08006464,19.36018,0.008239002,18.52847,0.007259324,18.10553,0.006665835,17.77708,0.01744641
588023670238544064,1237667916486738122,167.1333,19.85782,0.1034701,0.081779,9.561705,8.497568,7.987507,7.493819,7.231939,10.64588,9.313428,9.124268,8.880854,8.447634,0,20.48808,0.05506864,18.78397,0.007641083,17.88311,0.005380393,17.42464,0.005123221,17.15619,0.01022247
588023670239985830,1237667916488179906,170.6125,20.12194,0.16709,0.1457,13.01483,8.940008,8.291145,8.337385,7.147905,12.91763,8.394223,7.473117,7.871298,6.516026,0,21.06294,0.08490328,19.77522,0.01358685,18.8759,0.00910988,18.42445,0.008897369,18.17295,0.02072253
587742188827377727,1237667910052282426,174.7237,23.58545,0.1781526,0.181551,7.21764,4.777616,4.471745,4.330356,4.025142,6.684805,5.506401,5.539065,5.313136,5.826845,0,21.2051,0.09979691,19.9536,0.01565835,19.03868,0.0105572,18.57896,0.008819335,18.24899,0.02206228
588023670242607253,1237667916490801291,177.0063,20.60546,0.1279842,0.130922,18.02435,4.43948,4.391116,4.171227,4.082726,3.670969,4.756732,5.092798,4.799721,4.901791,0,21.35221,0.09483453,19.47823,0.01107604,18.42335,0.006774495,17.94726,0.006494805,17.61601,0.01380646
587742188827574338,1237667910052479039,175.2202,23.42049,0.1382994,0.155071,2.334545,2.568147,2.540548,2.431749,2.274996,3.251277,3.017116,2.920286,2.973009,2.957958,0,20.43538,0.05035782,19.23347,0.01101842,18.48069,0.006697325,18.02099,0.008048851,17.79522,0.01912749
587742188827574384,1237667910052479090,175.2837,23.63101,0.1399249,0.201003,3.807442,4.63251,4.509667,4.122109,4.447957,3.513472,4.96203,5.253692,5.005347,5.658336,0,20.29583,0.04606416,19.35751,0.0125242,18.50097,0.009131418,17.98384,0.008210492,17.73401,0.01800642
588023670244573284,1237667916492767313,181.7713,20.75569,0.05943061,0.060028,6.502946,7.059488,6.861801,6.63109,6.42088,5.68063,7.321828,7.209933,7.188395,6.977779,0,21.19674,0.08482533,19.32813,0.01001988,18.44793,0.006068694,18.04529,0.007023991,17.74169,0.04710275
587742188827771023,1237667910052675744,175.8225,23.57891,0.1476491,0.165974,7.184729,5.665298,5.381078,5.105802,5.058933,6.494948,5.403821,5.686329,5.834727,5.592461,0,21.70809,0.1369014,19.76601,0.0137336,18.60033,0.006495415,18.07486,0.005824095,17.75091,0.0177613
587742188828033195,1237667910052937890,176.4921,23.59764,0.08512175,0.097202,5.708025,4.833624,4.599039,4.747633,4.678782,5.272035,4.821856,4.928219,5.117466,5.655708,0,21.25726,0.07699614,19.77053,0.01391013,18.91512,0.009739582,18.45502,0.008898086,18.10264,0.02369652
587742188828819542,1237667910053724257,178.4169,23.63905,0.02428221,0.055878,9.125922,9.228072,9.199067,9.287951,8.993557,10.99305,10.74516,10.73897,10.9198,10.71932,0,19.90751,0.03346093,18.30585,0.005086123,17.59106,0.00420302,17.25957,0.003628352,17.01189,0.0101798
587742188829933654,1237667910054838341,181.125,23.85859,0.07066523,0.047745,9.146726,7.272068,5.230024,4.233271,3.825581,8.464742,7.907001,7.575804,7.470765,6.970358,0,20.48716,0.05220042,18.52216,0.006313602,17.58097,0.004170207,17.11875,0.003214685,16.78638,0.008631299
587742188829933673,1237667910054838377,181.2127,23.84451,0.1926392,0.176931,7.105003,3.975428,3.673723,3.651002,3.461079,6.240486,3.889145,3.577847,3.570987,3.46218,0,21.00818,0.09037121,19.85196,0.014432,18.92519,0.01172387,18.49414,0.009685974,18.25748,0.02214362
588023670248243332,1237667916496437447,190.6465,20.61935,0.1323941,0.124402,4.183141,5.121459,5.077143,4.734272,4.799798,7.009682,4.997483,5.470423,5.249161,5.812661,0,21.56009,0.1322563,20.00521,0.03548999,18.99469,0.02723045,18.48968,0.0333904,18.15627,0.02971619
588023670778822688,1237667917027016764,175.3226,20.83143,0.02394341,0.055631,4.826384,6.712474,6.802823,6.904949,6.584812,5.160939,7.516901,7.55377,7.75532,7.193315,0,18.96032,0.0271704,17.84482,0.004804662,17.30367,0.005884269,17.02498,0.008573126,16.82164,0.0105641
588023670779936800,1237667917028130850,178.0561,21.11217,0.1910303,0.193118,18.01831,4.406954,4.249319,4.247259,4.603663,3.457609,4.348818,4.429365,4.653939,4.520496,0,21.76265,0.178312,20.21556,1.443094,19.0877,0.6850957,18.59835,0.5984408,18.35142,0.7693504
588023670781771820,1237667917029965930,182.6045,21.18099,0.1193178,0.109396,9.697726,5.50588,5.33723,5.345816,5.395638,7.627376,5.572261,5.356449,5.540631,5.477101,0,21.1312,0.06988036,19.33208,0.009738655,18.31644,0.00632485,17.83366,0.005065087,17.55281,0.01128227
587742188830261374,1237667910055166135,181.9379,23.79267,0.1060197,0.092394,5.329008,3.03229,2.790559,27.44273,2.855618,4.444937,3.928403,3.822661,3.821498,3.91726,0,20.86917,0.06961171,19.19662,0.009434195,18.34844,0.006604007,17.94293,0.006571553,17.65899,0.0162162
588023670784131240,1237667917032325271,188.3371,21.0409,0.1339201,0.159533,5.639946,3.789484,3.798815,3.790648,3.655506,5.702684,4.284385,4.309779,4.416052,4.212353,0,20.48566,0.04600848,19.21137,0.01025244,18.36905,0.006452818,17.9474,0.007541503,17.71656,0.01591051
587742188837994660,1237667910062899343,201.2809,22.95612,0.08077982,0.106317,2.833265,3.136421,3.134627,2.982268,2.987911,4.684649,4.174981,4.278576,4.177853,3.924237,0,19.83104,0.03026591,18.50347,0.006344816,17.80598,0.004291714,17.38878,0.004088725,17.12722,0.01029864
587742188838322358,1237667910063227057,202.0339,22.80183,0.1804163,0.198662,2.969914,4.476723,4.576411,4.218471,3.835682,2.843222,4.72303,4.937077,4.817356,4.13803,0,21.82409,0.1281512,20.05896,0.01380608,18.80198,0.008752753,18.28568,0.006177715,17.97669,0.01899239
588023670785245225,1237667917033439391,191.0337,21.14859,0.1623802,0.172079,4.836175,3.348864,3.612372,3.220919,3.227464,3.841236,2.597311,3.203742,2.879508,3.188763,0,21.07419,0.0932434,19.73075,0.01435582,18.74375,0.009107875,18.29807,0.008327154,17.98219,0.01531405
587742188841074887,1237667910065979608,208.7824,21.88412,0.07781455,0.098042,4.350665,5.253478,5.295914,5.157755,4.744326,5.287825,5.751692,5.885657,5.893427,5.544233,0,20.54609,0.04941991,18.80324,0.007651973,17.97805,0.005363145,17.54436,0.00492797,17.26207,0.01109153
587742188841140243,1237667910066044943,208.8766,21.92315,0.05546586,0.084797,7.376884,6.266967,6.099035,6.089,5.801984,7.166655,7.061688,6.8297,6.817516,6.877121,0,20.44359,0.05334951,18.62428,0.006881613,17.75515,0.004656904,17.3412,0.004360147,17.01259,0.00941998
588023670787408014,1237667917035602051,196.3457,20.87311,0.06563655,0.056722,7.576676,4.358404,4.197805,4.064627,3.937319,6.432463,4.873609,4.649995,4.794552,4.477669,0,20.6179,0.06433567,18.94285,0.007748025,18.07289,0.005120377,17.62394,0.005190835,17.35122,0.01000114
587742188842516624,1237667910067421346,212.2716,21.31875,0.1331622,0.14156,3.845013,3.259336,3.245077,3.128933,3.574779,3.522512,4.035794,3.866107,3.880821,3.827819,0,21.53685,0.1297478,19.71412,0.01331197,18.70144,0.008185647,18.25163,0.007591604,17.93992,0.01803532
587742189361168542,1237667910586073220,167.1491,23.09197,0.02239351,0.047203,5.450026,4.890598,5.006698,4.811404,4.894838,6.028598,5.008153,5.151659,5.122886,4.842777,0,19.98562,0.03733228,18.30148,0.005013152,17.6021,0.004353146,17.18459,0.004156693,16.94124,0.00973553
587742189362413699,1237667910587318446,170.1738,23.46444,0.1462872,0.135476,7.349163,6.57671,5.985434,5.643006,5.805101,8.455631,6.678567,6.340028,5.670004,6.221269,0,21.71967,0.1539159,19.92996,0.01573858,18.8642,0.009732868,18.4329,0.007973797,18.14816,0.02484244
588023721245605980,1237667967493800072,221.5255,20.68924,0.1722704,0.207941,5.597778,5.581588,5.162291,5.01307,4.869444,5.962772,6.11027,5.63588,5.598899,5.394492,0,20.7229,0.06551101,19.83799,0.0131544,18.87253,0.009092995,18.4204,0.008360886,18.14767,0.02386683
587742189364379774,1237667910589284455,175.1333,23.95166,0.1273813,0.161384,3.799942,4.26605,4.069695,3.793043,3.682289,3.062043,4.788088,4.574428,4.487601,4.167816,0,21.42292,0.1180201,19.78154,0.01649597,18.79498,0.01674031,18.20554,0.02098683,17.85827,0.03130487
588023721246392465,1237667967494586487,223.4466,20.2743,0.08438449,0.094704,8.171804,7.434603,7.224652,6.6663,6.34959,7.190736,8.773589,8.790288,8.356103,8.019876,0,20.72459,0.0680653,19.12746,0.01643077,18.27064,0.008630116,17.62821,0.006396739,17.2981,0.01327301
588023721246457902,1237667967494651946,223.5738,20.05105,0.1868417,0.186153,1.477005,2.969498,7.7519,8.65274,2.96979,-9999,-9999,8.183123,9.881939,11.20625,0,21.27174,0.1467557,19.65689,0.06075371,18.52411,1.476413,18.18614,0.2912693,18.02851,0.06770095
588023721248293086,1237667967496487034,227.903,18.99251,0.07569414,0.088556,6.457708,8.036296,8.093274,8.357173,6.17281,3.432688,8.361787,8.818466,8.552763,6.33074,0,20.5503,0.06584075,18.79283,0.007196791,17.92675,0.005245029,17.46527,0.004842925,17.16834,0.01198634
588023721783132355,1237667968031326421,223.2417,20.73873,0.2192088,0.224639,68.28991,6.616745,5.865685,5.163012,5.290954,10.31231,7.08582,6.343652,7.270389,4.830432,0,21.67716,0.1269006,20.43355,0.0207367,19.38629,0.01270861,18.9392,0.01288503,18.71686,0.03115019
588023721784181005,1237667968032375077,225.7816,20.08604,0.07409817,0.1105,3.856145,3.815658,3.204405,2.972527,3.069017,3.922565,4.39249,4.025485,4.081418,3.956244,0,21.04199,0.07598433,19.44694,0.01016825,18.52139,0.007110352,18.06108,0.006988365,17.74127,0.01493553
587742189367853195,1237667910592757891,183.821,24.24017,0.1317458,0.110462,3.572214,3.002149,3.056278,3.096892,3.265736,3.841431,3.394559,3.425292,3.611458,4.092776,0,20.81302,0.07191808,19.40042,0.01054553,18.66197,0.008249919,18.2654,0.008271303,18.00473,0.02109963
587742549601812521,1237668270826717328,207.0825,17.6168,0.06394858,0.046332,43.77203,7.611022,7.239339,7.108298,7.19189,11.61863,7.654679,7.853274,7.539484,7.621596,0,20.64503,0.05262481,18.72452,0.0169017,17.81209,0.01817823,17.39766,0.01012392,17.07435,0.01237533
587742549605417121,1237668270830321827,215.6657,16.41768,0.08115864,0.080577,5.090827,3.960186,3.77164,3.920543,3.338963,4.485261,4.92417,4.785686,4.750908,4.216792,0,21.17922,0.08461183,19.43635,0.0112412,18.55837,0.007649914,18.158,0.006995253,17.79394,0.01890303
587742189368574097,1237667910593478756,185.5932,24.19382,0.1160198,0.081493,3.302125,3.204089,3.132102,3.083977,3.351581,2.526177,3.627263,3.626981,3.645466,3.907859,0,20.90055,0.07751502,19.29935,0.009934884,18.50483,0.00609208,18.08286,0.007247818,17.82473,0.0141624
587742549606269097,1237668270831173803,217.6347,16.12346,0.05328836,0.045586,3.539128,3.425317,3.384363,3.558256,3.735,4.211625,4.477316,4.172555,4.124423,4.482061,0,20.30721,0.03913575,18.67909,0.006330403,18.03897,0.005776265,17.74232,0.006162407,17.53396,0.01544069
