# sdss_dr8objid,distanceMins,ukidss_objid,eBV,ukidss_y_mag,ukidss_y_err,ukidss_j_mag,ukidss_j_err,ukidss_h_mag,ukidss_h_err,ukidss_k_mag,ukidss_k_err
#
# Results of Query: Database UKIDSSDR9PLUS 09/07/14 20:06
# SELECT my.sdss_dr8objid  sdss_dr8objid, x.distanceMins    
# distanceMins, u.sourceID        ukidss_objid, u.ebv             eBV,  
#  u.yAperMag4       ukidss_y_mag, u.yAperMag4Err    ukidss_y_err,   
# u.j_1AperMag4     ukidss_j_mag, u.j_1AperMag4Err  ukidss_j_err,   
# u.hAperMag4       ukidss_h_mag, u.hAperMag4Err    ukidss_h_err,   
# u.kAperMag4       ukidss_k_mag,    u.kAperMag4Err    ukidss_k_err   
# FROM  lasSourceXDR8PhotoObj x,  lasSource u,  #userTable my   WHERE 
# x.slaveObjID=my.sdss_dr8objID and x.masterObjID=u.sourceID and 
# x.sdssPrimary=1 and x.distanceMins < .01 and u.pNoise < .05   and 
# x.distanceMins IN ( SELECT MIN(distanceMins) FROM 
# lasSourceXDR8PhotoObj WHERE masterObjID=x.masterObjID AND 
# sdssPrimary=1) order by my.sdss_dr8objid,u.sourceid
# Column Headers at start of file AND below
#
# sdss_dr8objid,distanceMins,ukidss_objid,eBV,ukidss_y_mag,ukidss_y_err,ukidss_j_mag,ukidss_j_err,ukidss_h_mag,ukidss_h_err,ukidss_k_mag,ukidss_k_err
 1237658424081973340,     +0.002253,        433836448602,     +0.047653,    +14.841154,     +0.003161,    +14.307608,     +0.002551,    +13.605764,     +0.003076,    +13.247169,     +0.003305
 1237658424085250232,     +0.002448,        433833455374,     +0.023640,    +16.507702,     +0.008519,    +15.982548,     +0.010985,    +15.251802,     +0.008770,    +14.804174,     +0.011921
 1237658424085250232,     +0.002212,        433834018558,     +0.023639,    +16.486221,     +0.008639,    +15.944920,     +0.005874,    +15.267448,     +0.006342,    +14.803140,     +0.008540
 1237658424085512430,     +0.001270,        433832934280,     +0.029730,    +16.292719,     +0.007721,    +15.680186,     +0.005119,    +14.985715,     +0.005370,    +14.382803,     +0.006523
 1237658424085512430,     +0.001419,        433833466227,     +0.029730,    +16.279612,     +0.007331,    +15.694985,     +0.008470,    +15.006490,     +0.007024,    +14.378347,     +0.008638
 1237658424088330449,     +0.002521,        433831592156,     +0.024941,    +16.931202,     +0.017967,    +16.376036,     +0.019638,    +15.686343,     +0.011970,    +15.133961,     +0.013988
 1237658424091345003,     +0.000857,        433829865992,     +0.025854,    +16.272959,     +0.007095,    +15.644949,     +0.006183,    +14.868216,     +0.008619,    +14.276263,     +0.008715
 1237658424093507816,     +0.008416,        433828932034,     +0.031410,    +17.348478,     +0.015525,    +16.618277,     +0.013664,    +15.741541,     +0.021136,    +14.819307,     +0.012649
 1237658424093507816,     +0.008088,        433828958835,     +0.031409,    +17.316334,     +0.013628,    +16.588976,     +0.011440,    +16.052761,     +0.024858,    +15.165151,     +0.015537
 1237658424093507816,     +0.001866,        433828960013,     +0.031402, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.908278,     +0.053707,    +15.988400,     +0.031978
 1237658424093638764,     +0.003032,        433828998841,     +0.031120,    +16.380970,     +0.007205,    +15.766602,     +0.006014,    +14.963851,     +0.009351,    +14.433558,     +0.008345
 1237658424093835415,     +0.004014,        433828918435,     +0.031063,    +17.443430,     +0.018044,    +16.779184,     +0.014828,    +16.005072,     +0.026189,    +15.359545,     +0.020363
 1237658424095342740,     +0.002379,        433828074022,     +0.054662,    +16.694572,     +0.009604,    +16.231462,     +0.012985,    +15.452224,     +0.010252,    +15.133887,     +0.014997
 1237658424096260200,     +0.005864,        433827210228,     +0.060073,    +16.896832,     +0.013253,    +16.319384,     +0.012713,    +15.620901,     +0.010130,    +15.096978,     +0.012646
 1237658424096456860,     +0.001211,        433828051567,     +0.037601,    +16.496002,     +0.009343,    +15.956572,     +0.008785,    +15.293955,     +0.012360,    +14.759041,     +0.011288
 1237658424096653410,     +0.002625,        433828067100,     +0.034199,    +16.384605,     +0.008605,    +15.826942,     +0.007803,    +15.119251,     +0.010432,    +14.595962,     +0.009850
 1237658424096653410,     +0.002388,        433828102184,     +0.034199,    +16.422950,     +0.008063,    +15.844334,     +0.006870,    +15.124879,     +0.009694,    +14.582150,     +0.008997
 1237658424097570924,     +0.002036,        433827118202,     +0.020792,    +16.746637,     +0.009369,    +16.222462,     +0.008554,    +15.516184,     +0.010288,    +15.124704,     +0.013220
 1237658424097570924,     +0.001741,        433827129679,     +0.020792,    +16.722929,     +0.009296,    +16.206490,     +0.008857,    +15.541404,     +0.010624,    +15.091595,     +0.013152
 1237658424098226330,     +0.001585,        433828051037,     +0.014513,    +16.672913,     +0.009406,    +16.107292,     +0.009557,    +15.396868,     +0.009981,    +14.887887,     +0.011947
 1237658424098357379,     +0.001615,        433828094143,     +0.013287,    +16.525417,     +0.008290, -9.999995E008, -9.999995E008,    +15.319809,     +0.009085,    +14.850453,     +0.011788
 1237658424098488501,     +0.004809,        433827188499,     +0.013770,    +16.455988,     +0.007814,    +15.954715,     +0.007513,    +15.270099,     +0.008805,    +14.864699,     +0.011262
 1237658424098947259,     +0.001592,        433828043041,     +0.013772,    +16.064426,     +0.006326,    +15.468348,     +0.005797,    +14.723906,     +0.006010,    +14.198635,     +0.007137
 1237658424619303163,     +0.003935,        433834020989,     +0.050963, -9.999995E008, -9.999995E008,    +16.351974,     +0.007494,    +15.668212,     +0.010628,    +15.066355,     +0.010718
 1237658424619303163,     +0.002626,        433834524891,     +0.050963,    +16.977670,     +0.010537,    +16.380924,     +0.009846,    +15.688698,     +0.014982,    +15.083118,     +0.012653
 1237658424619434232,     +0.002041,        433833430215,     +0.044664,    +15.739463,     +0.006096,    +15.363453,     +0.005159,    +14.697811,     +0.007166,    +14.365354,     +0.007915
 1237658424619434232,     +0.002264,        433833900654,     +0.044664, -9.999995E008, -9.999995E008,    +15.352320,     +0.003747,    +14.737853,     +0.005421,    +14.368473,     +0.006544
 1237658424619630939,     +0.001514,        433833980915,     +0.059374, -9.999995E008, -9.999995E008,    +15.803615,     +0.004992,    +15.084730,     +0.006876,    +14.360358,     +0.006637
 1237658424619630939,     +0.001705,        433834523766,     +0.059374,    +16.479624,     +0.007864,    +15.825127,     +0.006440,    +15.094399,     +0.009216,    +14.376663,     +0.007557
 1237658424622055777,     +0.004292,        433831585313,     +0.028334,    +16.381418,     +0.010587,    +15.860082,     +0.009183,    +15.186019,     +0.008453,    +14.736882,     +0.010585
 1237658424622055777,     +0.001138,        433832008602,     +0.028331,    +16.449295,     +0.008869,    +15.873647,     +0.006186,    +15.204535,     +0.006511,    +14.725583,     +0.008876
 1237658424623956218,     +0.002906,        433829790739,     +0.019646,    +16.432040,     +0.011046,    +15.806136,     +0.011160,    +15.039599,     +0.006821,    +14.426369,     +0.008137
 1237658424623956218,     +0.007043,        433829798957,     +0.019646,    +18.431444,     +0.058908,    +17.890873,     +0.069244, -9.999995E008, -9.999995E008,    +14.482363,     +0.008207
 1237658424623956218,     +0.003030,        433830207442,     +0.019646,    +16.414960,     +0.009156,    +15.784205,     +0.006294,    +15.055198,     +0.007200,    +14.465292,     +0.006647
 1237658424623956218,     +0.001784,        433830707297,     +0.019646,    +16.397360,     +0.010688, -9.999995E008, -9.999995E008,    +15.045298,     +0.007116,    +14.427051,     +0.008568
 1237658424623956243,     +0.001916,        433830724543,     +0.019785,    +16.742828,     +0.013785,    +16.187809,     +0.015321,    +15.514883,     +0.009989,    +15.021509,     +0.012911
 1237658424625332527,     +0.000853,        433829785916,     +0.025529,    +16.696484,     +0.013962,    +16.173079,     +0.015717,    +15.475328,     +0.009918,    +15.032305,     +0.013436
 1237658424625332527,     +0.001384,        433829820062,     +0.025529,    +16.708977,     +0.009237,    +16.158410,     +0.008567,    +15.507532,     +0.009553,    +15.002122,     +0.011754
 1237658424625332527,     +0.001498,        433830232371,     +0.025529,    +16.699556,     +0.010532,    +16.163748,     +0.007229,    +15.492584,     +0.008516,    +15.016808,     +0.010359
 1237658424625528988,     +0.002922,        433829870909,     +0.024522,    +16.021233,     +0.006112,    +15.468867,     +0.005456,    +14.749369,     +0.005623,    +14.155683,     +0.006284
 1237658424626184327,     +0.003007,        433828924364,     +0.027213,    +16.272669,     +0.007093,    +15.706209,     +0.006810,    +15.009708,     +0.006970,    +14.542892,     +0.008909
 1237658424626643052,     +0.003034,        433828942423,     +0.025600,    +16.520270,     +0.008563,    +15.893975,     +0.007407,    +15.197764,     +0.007441,    +14.579189,     +0.008819
 1237658424626643052,     +0.001745,        433828961065,     +0.025601,    +16.539734,     +0.008246,    +15.882613,     +0.006461,    +15.217803,     +0.007069,    +14.596760,     +0.008123
 1237658424631820380,     +0.000640,        433827033582,     +0.038922,    +16.620798,     +0.007982,    +16.038624,     +0.005117, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008
 1237658424631820380,     +0.000940,        433827142358,     +0.038922,    +16.618273,     +0.009095,    +16.014952,     +0.007978,    +15.280069,     +0.010738,    +14.583378,     +0.009000
 1237658424632934492,     +0.002189,        433826179079,     +0.049854,    +17.274721,     +0.017142,    +16.723558,     +0.016745,    +16.067852,     +0.013967,    +15.486919,     +0.016371
 1237658424633196739,     +0.002761,        433826177451,     +0.040965,    +16.889296,     +0.012262,    +16.310707,     +0.012316,    +15.661439,     +0.010100,    +15.184437,     +0.012865
 1237658425154142412,     +0.002418,        433833947563,     +0.052294,    +16.458480,     +0.008281,    +15.846572,     +0.005146,    +15.121848,     +0.009641,    +14.609996,     +0.009016
 1237658425154142412,     +0.001326,        433834026633,     +0.052295,    +16.461460,     +0.008467,    +15.830097,     +0.004958,    +15.114803,     +0.010021, -9.999995E008, -9.999995E008
 1237658425154142412,     +0.001835,        433834452051,     +0.052294,    +16.444542,     +0.007994,    +15.828882,     +0.007744,    +15.112945,     +0.012381,    +14.612246,     +0.009955
 1237658425154142412,     +0.002465,        433834925985,     +0.052295,    +16.454170,     +0.009300,    +15.915145,     +0.007113,    +15.139391,     +0.008514,    +14.587646,     +0.007940
 1237658425154535600,     +0.004591,        433833471839,     +0.042057,    +16.977552,     +0.012315,    +16.317455,     +0.011146,    +15.651227,     +0.018828,    +15.007592,     +0.014055
 1237658425154535600,     +0.007197,        433833949708,     +0.042057,    +16.958961,     +0.011352,    +16.324510,     +0.007374,    +15.627183,     +0.009957,    +14.985432,     +0.010552
 1237658425154666727,     +0.002897,        433833972223,     +0.039464,    +17.095789,     +0.014760,    +16.607058,     +0.009498,    +15.927581,     +0.012654,    +15.300017,     +0.013380
 1237658425154666727,     +0.002897,        433833972223,     +0.039464,    +17.095789,     +0.014760,    +16.607058,     +0.009498,    +15.927581,     +0.012654,    +15.300017,     +0.013380
 1237658425154666727,     +0.001946,        433834521733,     +0.039463,    +17.259378,     +0.013271,    +16.641493,     +0.011731,    +15.852224,     +0.019550,    +15.322023,     +0.016114
 1237658425154666727,     +0.001946,        433834521733,     +0.039463,    +17.259378,     +0.013271,    +16.641493,     +0.011731,    +15.852224,     +0.019550,    +15.322023,     +0.016114
 1237658425155256444,     +0.000919,        433833450798,     +0.037518,    +16.586468,     +0.008958,    +15.971341,     +0.008667,    +15.269336,     +0.011933,    +14.784173,     +0.011050
 1237658425155256444,     +0.000595,        433833887882,     +0.037519,    +16.612469,     +0.009024,    +16.013874,     +0.005954,    +15.293175,     +0.007798,    +14.811872,     +0.009226
 1237658425155256444,     +0.001435,        433833999964,     +0.037518, -9.999995E008, -9.999995E008,    +16.030508,     +0.005970,    +15.271107,     +0.007763,    +14.795020,     +0.008690
 1237658425156370489,     +0.003252,        433832126072,     +0.057567, -9.999995E008, -9.999995E008,    +14.874683,     +0.002550,    +14.109219,     +0.003334,    +13.279406,     +0.002938
 1237658425158795354,     +0.003205,        433830715674,     +0.026310,    +17.000260,     +0.015544,    +16.427996,     +0.013962,    +15.733448,     +0.013417,    +15.179768,     +0.015647
 1237658425158795354,     +0.001329,        433831151450,     +0.026309,    +16.994476,     +0.012547,    +16.396284,     +0.009940,    +15.683864,     +0.009301,    +15.169810,     +0.011662
 1237658425160761478,     +0.002465,        433829246925,     +0.021621,    +16.859934,     +0.012553,    +16.318220,     +0.008862,    +15.640636,     +0.010603,    +15.123656,     +0.010974
 1237658425160826936,     +0.004684,        433828888301,     +0.018343,    +16.769947,     +0.013067,    +16.044909,     +0.011026,    +15.141315,     +0.008243,    +14.402447,     +0.007957
 1237658425160826936,     +0.002220,        433829248142,     +0.018342,    +16.759478,     +0.010743,    +16.038850,     +0.007160,    +15.154558,     +0.007184,    +14.444198,     +0.006537
 1237658425161941139,     +0.004731,        433828020838,     +0.032690,    +17.077808,     +0.018326,    +16.507275,     +0.017026,    +15.832899,     +0.015383,    +15.205945,     +0.015456
 1237658425161941139,     +0.003793,        433828423137,     +0.032690,    +17.106369,     +0.014316,    +16.504606,     +0.010193,    +15.841391,     +0.010992,    +15.222647,     +0.013544
 1237658425162793136,     +0.002541,        433827930508,     +0.025654,    +16.819393,     +0.012545,    +16.227573,     +0.010747,    +15.458810,     +0.011373,    +14.831243,     +0.010539
 1237658425162793136,     +0.006338,        433827931248,     +0.025654,    +17.757555,     +0.026424,    +16.325960,     +0.011529,    +15.501325,     +0.012410,    +14.803631,     +0.010602
 1237658425162858653,     +0.002292,        433827930617,     +0.026017,    +16.638012,     +0.010827,    +16.093452,     +0.009549,    +15.330653,     +0.010192,    +14.663358,     +0.009166
 1237658425163514061,     +0.006196,        433827164342,     +0.025320,    +16.863922,     +0.010955,    +16.274399,     +0.010030,    +15.461588,     +0.008781,    +14.569490,     +0.008159
 1237658425163514061,     +0.003577,        433827953497,     +0.025320,    +16.872078,     +0.011444,    +16.240341,     +0.009839,    +15.435305,     +0.011249,    +14.575688,     +0.009050
 1237658425165676592,     +0.001865,        433826064914,     +0.023879,    +16.508812,     +0.011219,    +15.932296,     +0.012107,    +15.278847,     +0.010417,    +14.882217,     +0.011713
 1237658425165676592,     +0.001457,        433826212895,     +0.023879,    +16.530107,     +0.009983,    +15.993956,     +0.009262,    +15.249347,     +0.010317,    +14.926450,     +0.011403
 1237658425167904780,     +0.007414,        433825104785,     +0.029016,    +16.172749,     +0.006193,    +15.523152,     +0.004072,    +14.694189,     +0.006587,    +14.210187,     +0.008080
 1237658425167904780,     +0.008562,        433825195699,     +0.029016,    +16.147242,     +0.007110, -9.999995E008, -9.999995E008,    +14.690615,     +0.007021,    +14.223941,     +0.007809
 1237658425168429130,     +0.003999,        433825133709,     +0.032718,    +15.928698,     +0.005200,    +15.352038,     +0.003153,    +14.657497,     +0.005690, -9.999995E008, -9.999995E008
 1237658425168429130,     +0.005103,        433825259637,     +0.032718,    +15.938403,     +0.005752,    +15.363832,     +0.004905,    +14.651944,     +0.006078,    +14.237648,     +0.007216
 1237658425169739952,     +0.004447,        433824305106,     +0.049935,    +17.103388,     +0.015548,    +16.471552,     +0.015163,    +15.744268,     +0.011192,    +15.117209,     +0.012809
